u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,speed_kph,travel_time,road_edge_id,original_u,original_v,original_key,original_osmid,road_node_u,road_node_v,bridge,tunnel,access,junction
604778475,1637646613,0,"[47500521, 655777041]",trunk_link,,,,True,,False,233.22304185762917,"LINESTRING (116.3044225 39.8844474, 116.3044777 39.8845929, 116.3044847 39.8846938, 116.3044963 39.8847681, 116.3045262 39.8848367, 116.3045765 39.8848811, 116.3046493 39.8849098, 116.3047206 39.8849111, 116.3047921 39.8848941, 116.3048359 39.8848726, 116.3048827 39.8848306, 116.304906 39.8847907, 116.3049405 39.8847195, 116.3049676 39.8845967, 116.3050051 39.8842917, 116.3050276 39.8841417, 116.3050328 39.8840312, 116.3050287 39.8839964, 116.3050221 39.883968, 116.3050067 39.8839299, 116.3049897 39.8839021, 116.3049637 39.8838578, 116.3049076 39.8838017, 116.3048458 39.8837611, 116.3046936 39.8836802, 116.3046188 39.8836003)",48.75,17.22262462948646,edge_004935,604778475,1637646613,0,"[47500521, 655777041]",node_004297,node_000095,yes,,,
534556652,11189570613,0,218115309,trunk,,,卢沟桥南路,True,G107,False,50.55230470227556,"LINESTRING (116.2202103 39.8453109, 116.2196808 39.8451074)",72.99638989169675,2.4931136621715724,edge_004936,534556652,11189570613,0,218115309,node_004298,node_000958,,,,
534556652,1942454053,0,183824397,motorway_link,,,,True,,False,226.69485873908204,"LINESTRING (116.2202103 39.8453109, 116.2198687 39.8452745, 116.2196208 39.8452676, 116.2193991 39.8452731, 116.2191278 39.8452962, 116.2188796 39.8453452, 116.218603 39.8454228, 116.2183281 39.8455304, 116.2180816 39.8456665, 116.2177805 39.8458741)",51.666666666666664,15.795512737948943,edge_004937,534556652,1942454053,0,183824397,node_004298,node_005789,,,,
1765404652,1765404653,0,164950462,trunk_link,,,,True,,False,37.7286450232632,"LINESTRING (116.3410168 39.8544209, 116.3412083 39.8547267)",48.75,2.7861153247948205,edge_004938,1765404652,1765404653,0,164950462,node_004299,node_004300,,,,
1765404652,287967339,0,"[26289499, 251623148, 26289502]",trunk,3,,菜户营南路,True,G106,False,984.2122739822075,"LINESTRING (116.3410168 39.8544209, 116.3412344 39.8559078, 116.3412557 39.8560848, 116.3416643 39.8594721, 116.3417725 39.8603486, 116.3421024 39.8632325)",72.99638989169675,48.538896123395524,edge_004939,1765404652,287967339,0,"[26289499, 251623148, 26289502]",node_004299,node_000631,yes,,,
1765404658,1765404657,0,164950461,trunk_link,,,,True,,False,29.238503260770948,"LINESTRING (116.3411557 39.8570175, 116.3410184 39.8567766)",48.75,2.159151010026162,edge_004940,1765404658,1765404657,0,164950461,node_004302,node_004301,,,,
1765404658,332948997,0,26289500,trunk,3,,菜户营南路,True,G106,False,586.1139515531119,"LINESTRING (116.3411557 39.8570175, 116.3410399 39.8560718, 116.3410169 39.8558846, 116.340513 39.8517696)",72.99638989169675,28.90567915374694,edge_004941,1765404658,332948997,0,26289500,node_004302,node_003386,,,,
1870737420,1870737422,0,176590510,trunk,4,,南四环中路,True,,False,117.00407459909245,"LINESTRING (116.3876327 39.8304897, 116.3890015 39.8305374)",72.99638989169675,5.770349317023491,edge_004942,1870737420,1870737422,0,176590510,node_004303,node_004304,,,,
1870737422,1230291480,0,"[176590506, 1197005516, 152637069]",trunk,4,,南四环中路,True,,False,967.5220773191679,"LINESTRING (116.3890015 39.8305374, 116.3924707 39.8306568, 116.3987915 39.8307808, 116.4003257 39.8308169)",72.99638989169675,47.71577722565155,edge_004943,1870737422,1230291480,0,"[176590506, 1197005516, 152637069]",node_004304,node_000186,yes,,,
1870737422,5923323348,0,627475488,trunk_link,,,,True,,False,105.35382316214438,"LINESTRING (116.3890015 39.8305374, 116.3892707 39.8304926, 116.3896758 39.8304926, 116.3902239 39.8304349)",48.75,7.7799746335122,edge_004944,1870737422,5923323348,0,627475488,node_004304,node_005692,,,,
534556687,1290300948,0,113811659,motorway_link,,,,True,,False,35.014194698174364,"LINESTRING (116.2229209 39.8464751, 116.2225182 39.8464154)",51.666666666666664,2.4396987273566655,edge_004945,534556687,1290300948,0,113811659,node_004305,node_004161,,,,
534556687,124185996,0,"[183824419, 128248620]",motorway,2,,"['北京-港澳高速公路', '宛平桥']",True,G4,False,553.586985434049,"LINESTRING (116.2229209 39.8464751, 116.2225507 39.8462684, 116.2220162 39.8459685, 116.2198641 39.8447663, 116.2193408 39.8445175, 116.2183764 39.8441056, 116.2179359 39.8439692, 116.2174553 39.8438404)",103.4102564102564,19.27190993179779,edge_004946,534556687,124185996,0,"[183824419, 128248620]",node_004305,node_004115,yes,,,
12739342352,12739342358,0,1377149242,trunk,3,60,九棵树东路,True,G103,False,8.228721258231683,"LINESTRING (116.6749668 39.8729043, 116.6750403 39.8728564)",60.0,0.49372327549390105,edge_004947,12739342352,12739342358,0,1377149242,node_004306,node_004311,,,,
321581073,1788488170,0,"[167457544, 167454057, 167457553, 1264396241, 202773076]",motorway,4,,京开高速,True,G106,False,569.0228482753852,"LINESTRING (116.3397398 39.844776, 116.3396292 39.8430006, 116.3396225 39.8428585, 116.3396017 39.8412655, 116.3395902 39.8408772, 116.3395666 39.8396611)",103.4102564102564,19.80927545198713,edge_004948,321581073,1788488170,0,"[167457544, 167454057, 167457553, 1264396241, 202773076]",node_004307,node_003766,yes,,,
12739342353,11707630131,0,1375934392,trunk,3,60,九棵树东路,True,G103,False,356.12377474993053,"LINESTRING (116.6750725 39.8730019, 116.6749584 39.8730841, 116.6744128 39.8734768, 116.6739686 39.8738188, 116.672593 39.8749536, 116.6721708 39.8753019)",60.0,21.367426484995832,edge_004949,12739342353,11707630131,0,1375934392,node_004308,node_000202,,,,
9810784275,1350996022,0,144929506,trunk,,,西土城路,True,,False,204.75421230153688,"LINESTRING (116.348596 39.9639465, 116.3484929 39.9657862)",72.99638989169675,10.097967384129207,edge_004950,9810784275,1350996022,0,144929506,node_004309,node_001255,,,,
9810784275,9810784276,0,1068775209,trunk_link,,,,True,,False,32.443496318305996,"LINESTRING (116.348596 39.9639465, 116.348714 39.9642239)",48.75,2.39582742042875,edge_004951,9810784275,9810784276,0,1068775209,node_004309,node_004310,,,,
12739342358,4696280572,0,"[1376189716, 1000800047]",trunk,3,60,九棵树东路,True,G103,False,825.1239578796202,"LINESTRING (116.6750403 39.8728564, 116.6751544 39.8727804, 116.676219 39.8722313, 116.6771581 39.8718334, 116.6778417 39.87162, 116.681443 39.8706545, 116.6827688 39.8703155, 116.6837331 39.8700619, 116.6839129 39.8700088)",60.0,49.50743747277721,edge_004952,12739342358,4696280572,0,"[1376189716, 1000800047]",node_004311,node_001098,,,,
1870737431,1870737433,0,176590476,trunk_link,,,,True,,False,70.78059318471345,"LINESTRING (116.3856133 39.8305971, 116.3848019 39.8307272)",48.75,5.226874573640378,edge_004953,1870737431,1870737433,0,176590476,node_004312,node_004314,,,,
1870737431,1230312272,0,"[106996981, 106996965, 176590511]",trunk,4,,南四环中路,True,,False,752.3153744898868,"LINESTRING (116.3856133 39.8305971, 116.3813929 39.8304848, 116.3803396 39.8304368, 116.3768087 39.8303659)",72.99638989169675,37.102319062379586,edge_004954,1870737431,1230312272,0,"[106996981, 106996965, 176590511]",node_004312,node_001654,yes,,,
1870737432,1870737431,0,176590511,trunk,4,,南四环中路,True,,False,255.1904157623604,"LINESTRING (116.3885995 39.8306868, 116.3856133 39.8305971)",72.99638989169675,12.585355222464184,edge_004955,1870737432,1870737431,0,176590511,node_004313,node_004312,,,,
605351974,605351285,0,47577760,motorway_link,,,,True,,False,200.30664798647643,"LINESTRING (116.3400217 39.8266352, 116.3401963 39.8270722, 116.3403974 39.8273126, 116.3405989 39.8274979, 116.3413459 39.8280798)",51.666666666666664,13.956850311315778,edge_004956,605351974,605351285,0,47577760,node_004316,node_004108,,,,
605351974,605350956,0,47577801,motorway_link,,,,True,,False,832.072201932133,"LINESTRING (116.3400217 39.8266352, 116.3401375 39.8274483, 116.3402384 39.8276808, 116.3404027 39.8278556, 116.3406162 39.8279961, 116.3408485 39.8281007, 116.3412145 39.8282304, 116.3414445 39.8283259, 116.3416651 39.8284683, 116.3418458 39.8286431, 116.3419819 39.8288377, 116.3420734 39.8290575, 116.3421062 39.8292774, 116.3420827 39.8294882, 116.3419936 39.8297495, 116.3418551 39.8299657, 116.3416135 39.8301748, 116.3414633 39.8302955, 116.3407664 39.8307676, 116.3404965 39.8308901, 116.3402572 39.8309658, 116.3399873 39.8310073, 116.3397409 39.8310073, 116.3395345 39.830982, 116.3393209 39.8309172, 116.339091 39.8308109, 116.3380912 39.8303648)",51.666666666666664,57.97664374752927,edge_004957,605351974,605350956,0,47577801,node_004316,node_003989,,,,
9025957933,12785131216,0,"[127017995, 258592411, 29253391]",motorway,2,,"['东六环', '东六环路', '六环路']",True,,False,951.6400695433936,"LINESTRING (116.685502 39.8474444, 116.6864261 39.8485189, 116.6869436 39.849167, 116.6879405 39.8504896, 116.6886793 39.8515059, 116.6896401 39.8529232, 116.6908958 39.8549239)",103.4102564102564,33.12925012742189,edge_004958,9025957933,12785131216,0,"[127017995, 258592411, 29253391]",node_004317,node_002630,yes,,,
9025957933,6930098816,0,"[740165146, 1381035333]",motorway_link,,,,True,,False,863.1987490059923,"LINESTRING (116.685502 39.8474444, 116.6857442 39.8476272, 116.6866062 39.8485304, 116.6871996 39.8491356, 116.687402 39.849295, 116.6877346 39.849475, 116.6881325 39.8496276, 116.6884562 39.8497342, 116.6887975 39.8498364, 116.6890627 39.8499947, 116.6892618 39.8501649, 116.6893995 39.8504243, 116.6894596 39.850679, 116.689472 39.8508568, 116.6894657 39.8510886, 116.6894111 39.8513028, 116.6892717 39.851492, 116.6891653 39.8516105, 116.6890658 39.8516813, 116.6889014 39.8517778, 116.6886607 39.851866, 116.6884199 39.8519129, 116.6879927 39.8519246, 116.6876343 39.8519294, 116.687282 39.851934, 116.686811 39.8519444, 116.6864364 39.8519484)",51.666666666666664,60.145461221062696,edge_004959,9025957933,6930098816,0,"[740165146, 1381035333]",node_004317,node_003812,yes,,,
533606448,35867290,0,162586533,trunk,3,80,北三环,True,,False,149.24455122299895,"LINESTRING (116.4317473 39.9673265, 116.4314028 39.9675042, 116.4310459 39.9676976, 116.4302365 39.9679973)",80.0,6.716004805034952,edge_004960,533606448,35867290,0,162586533,node_004318,node_000842,,,,
4105449521,6506028197,0,1157371125,trunk,2,,长阳大街,True,G107,False,213.1219630612615,"LINESTRING (116.2087621 39.7855977, 116.2086966 39.7857596, 116.208092 39.7874438)",72.99638989169675,10.510643994297231,edge_004961,4105449521,6506028197,0,1157371125,node_004319,node_002444,,,,
76443702,2476520405,0,"[141530409, 165330121]",trunk,,,西二环,True,,False,417.6269351121889,"LINESTRING (116.3460658 39.8672506, 116.3451235 39.8672943, 116.34458 39.8673983, 116.3441704 39.867561, 116.3438431 39.8677323, 116.3434449 39.8680481, 116.3430972 39.8684503, 116.342919 39.8688116, 116.3427983 39.8694396)",72.99638989169675,20.59631947051804,edge_004962,76443702,2476520405,0,"[141530409, 165330121]",node_004320,node_004649,yes,,,
12616183863,2230046177,0,249222428,trunk,,,广安门外大街,True,G107,False,400.92275806259664,"LINESTRING (116.3343313 39.8884271, 116.3354988 39.8883914, 116.3368856 39.8883565, 116.3388182 39.8882994, 116.3390271 39.8882929)",72.99638989169675,19.77251109495655,edge_004963,12616183863,2230046177,0,249222428,node_004321,node_001088,,,,
333164605,1771676575,0,165628798,trunk_link,,,,True,,False,375.17887673005055,"LINESTRING (116.2607985 39.8956741, 116.2613091 39.8955926, 116.261653 39.8955464, 116.261925 39.895527, 116.2640067 39.8955341, 116.2651783 39.8955639)",48.75,27.7055170508345,edge_004964,333164605,1771676575,0,165628798,node_004322,node_003087,,,,
333164605,333162930,0,"[165628848, 29179500, 165628824]",trunk,3,,"['莲石东路', '莲花池西路']",True,,False,1028.3893586879492,"LINESTRING (116.2607985 39.8956741, 116.2625644 39.8956841, 116.2635634 39.8956804, 116.2655866 39.895673, 116.2711926 39.8956795, 116.2728526 39.8956485)",72.99638989169675,50.71759982609411,edge_004965,333164605,333162930,0,"[165628848, 29179500, 165628824]",node_004322,node_003729,yes,,,
265711680,27547648,0,"[163054820, 163054821, 120492014]",trunk,,,西直门北大街,True,,False,132.15987516459342,"LINESTRING (116.3490723 39.953105, 116.3490458 39.953722, 116.3490385 39.9538935, 116.3490214 39.9542929)",72.99638989169675,6.517795623844339,edge_004966,265711680,27547648,0,"[163054820, 163054821, 120492014]",node_004323,node_002040,,,,
278868041,1211887942,0,"[28927333, 623957870]",trunk_link,,,,True,,False,277.6904410888004,"LINESTRING (116.6113377 40.0432367, 116.6111833 40.0441359, 116.6110713 40.0447443, 116.6109202 40.0457134)",48.75,20.506371034249877,edge_004967,278868041,1211887942,0,"[28927333, 623957870]",node_004324,node_004389,yes,,,
278868041,264602200,0,"[182983442, 623957871]",trunk_link,,,,True,,False,1038.072625549652,"LINESTRING (116.6113377 40.0432367, 116.6112658 40.0440967, 116.6112015 40.0447517, 116.6111478 40.0453574, 116.6111209 40.0456436, 116.6111162 40.0460172, 116.6111371 40.0463328, 116.6111733 40.0466235, 116.6112538 40.0470124, 116.6113487 40.0473404, 116.6115515 40.0478461, 116.6117016 40.0481417, 116.6120028 40.0486192, 116.612336 40.0490799, 116.6125949 40.0493737, 116.6129221 40.0496805, 116.6132124 40.0499598, 116.6134229 40.0502055, 116.6135927 40.0504659, 116.6137106 40.050698, 116.6138072 40.0509525, 116.6138732 40.0511692, 116.6139174 40.0515324, 116.613944 40.0517882, 116.6139372 40.0520466)",48.75,76.65767080982044,edge_004968,278868041,264602200,0,"[182983442, 623957871]",node_004324,node_000219,yes,,,
906473561,2591114791,0,"[253134382, 253134387, 76966758]",motorway,3,,机场第二高速,True,S51,False,1749.7387652519728,"LINESTRING (116.5999657 40.0227704, 116.5966316 40.017085, 116.5958971 40.015799, 116.5930918 40.0109827, 116.5915546 40.0084138)",103.4102564102564,60.913295968603286,edge_004969,906473561,2591114791,0,"[253134382, 253134387, 76966758]",node_004325,node_000508,yes,,,
9333108829,35860251,0,"[996878594, 42719499, 42719498, 996878599]",trunk,4,,"['西四环南路', '南四环西路']",True,,False,528.4900776956052,"LINESTRING (116.2877809 39.829441, 116.2873511 39.8294757, 116.2865227 39.8295913, 116.2865106 39.8295929, 116.28633 39.8296322, 116.2857253 39.829772, 116.2850693 39.8300064, 116.2843948 39.8302986, 116.2835712 39.830799, 116.2830659 39.8312191, 116.2825624 39.8316871)",72.99638989169675,26.063813327302547,edge_004970,9333108829,35860251,0,"[996878594, 42719499, 42719498, 996878599]",node_004326,node_004235,yes,,,
9333108829,534246517,0,1257488585,trunk_link,,,,True,,False,90.78030054331249,"LINESTRING (116.2877809 39.829441, 116.2873915 39.8295237, 116.2870633 39.8296039, 116.2867948 39.8297299)",48.75,6.703776040121538,edge_004971,9333108829,534246517,0,1257488585,node_004326,node_004729,,,,
9333108830,9333108829,0,"[996878594, 1197005530, 993655235]",trunk,,,,True,,False,579.462573248417,"LINESTRING (116.2945663 39.8294133, 116.293645 39.8294298, 116.2891191 39.8294236, 116.2877809 39.829441)",72.99638989169675,28.577649754862584,edge_004972,9333108830,9333108829,0,"[996878594, 1197005530, 993655235]",node_004327,node_004326,yes,,,
11777863779,2288037403,0,1268099018,motorway,3,,京藏高速,True,G6;G110,False,29.661247584023023,"LINESTRING (116.3666242 39.996627, 116.3664485 39.9968573)",103.4102564102564,1.0325909151492272,edge_004973,11777863779,2288037403,0,1268099018,node_004328,node_004162,,,,
11777863781,11777863779,0,219661653,motorway_link,,,,True,,False,47.52926071540779,"LINESTRING (116.3670374 39.9963416, 116.366871 39.9964379, 116.3667235 39.9965592, 116.3666242 39.996627)",51.666666666666664,3.3117162304929297,edge_004974,11777863781,11777863779,0,219661653,node_004329,node_004328,,,,
656033292,656033293,0,51382853,trunk_link,,,,True,,False,64.31925881774679,"LINESTRING (116.3491522 39.9415124, 116.3489694 39.9409512)",48.75,4.749729881925917,edge_004975,656033292,656033293,0,51382853,node_004330,node_000493,,,,
656033292,656033291,0,219663112,trunk,,,西二环,True,,False,130.87308346396264,"LINESTRING (116.3491522 39.9415124, 116.3491427 39.9414788, 116.3491364 39.9414509, 116.3491314 39.941421, 116.3491247 39.9413748, 116.3491203 39.9413291, 116.3491172 39.9412811, 116.3491153 39.9412341, 116.3491137 39.9411382, 116.3491135 39.9410447, 116.3491157 39.9409512, 116.3491228 39.9407643, 116.3491771 39.9403395)",72.99638989169675,6.45433426460255,edge_004976,656033292,656033291,0,219663112,node_004330,node_000492,,,,
1189179508,1189179709,0,1259450119,trunk,,,,True,G107,False,40.51441914434256,"LINESTRING (116.2319046 39.8581072, 116.2318005 39.8580653, 116.2317024 39.8580008, 116.2316604 39.8579291, 116.2316394 39.8578341)",72.99638989169675,1.9980701667031853,edge_004977,1189179508,1189179709,0,1259450119,node_004331,node_004383,,,,
320925813,1949686094,0,184477839,motorway_link,,,,True,,False,687.3531595963889,"LINESTRING (116.601767 40.1417292, 116.6014348 40.1418128, 116.6010264 40.1418825, 116.6007192 40.1419599, 116.6004829 40.1420593, 116.6002786 40.1421547, 116.60012 40.1422554, 116.5999917 40.1423573, 116.5998297 40.1424979, 116.5996373 40.142707, 116.5995157 40.1428373, 116.5993267 40.1429618, 116.5992062 40.1430206, 116.599094 40.1430535, 116.5989663 40.1430699, 116.5988374 40.1430754, 116.5987073 40.1430608, 116.5985748 40.143027, 116.5984805 40.1429869, 116.5983767 40.1429349, 116.59828 40.1428747, 116.5981893 40.1428117, 116.5981024 40.1427492, 116.5972746 40.1420574, 116.5962565 40.141187, 116.5961396 40.1410967, 116.5960118 40.1410128, 116.5958483 40.1409179, 116.595698 40.140844, 116.5955197 40.1407897)",51.666666666666664,47.892994346070964,edge_004978,320925813,1949686094,0,184477839,node_004332,node_002169,,,,
320925813,12198445595,0,"[184477873, 317918482, 184477827]",motorway,2,,"['北六环', '六环路']",True,G4501,False,485.81432771712247,"LINESTRING (116.601767 40.1417292, 116.5977706 40.1419124, 116.5974516 40.141928, 116.596956 40.1419521, 116.5960624 40.1419957)",103.4102564102564,16.91255432965138,edge_004979,320925813,12198445595,0,"[184477873, 317918482, 184477827]",node_004332,node_000189,yes,,,
604958864,9992956228,0,158054770,motorway_link,1,,,True,,False,25.03471483934837,"LINESTRING (116.4753683 40.0575036, 116.4753646 40.0576511, 116.4753626 40.0577287)",51.666666666666664,1.74435432429008,edge_004980,604958864,9992956228,0,158054770,node_004333,node_003688,,,,
