u,v,key,osmid,highway,oneway,length,speed_kph,travel_time,geometry
1406768061,1406768062,0,127024921,motorway_link,True,281.5665189403279,50.0,20.272789363703613,"LINESTRING (116.5273429 39.9079787, 116.5306414 39.908079)"
1406768062,320643342,0,943438853,motorway,True,154.72116514257672,104.63963963963964,5.3229941963817184,"LINESTRING (116.5306414 39.908079, 116.5324545 39.9080363)"
1421587389,1421587325,0,"[170261274, 128690931]",trunk_link,True,193.48552702439474,38.333333333333336,18.1708147118562,"LINESTRING (116.401414 39.9879373, 116.4015186 39.9881199, 116.401607 39.9881733, 116.4017297 39.9881925, 116.4018471 39.9881747, 116.4019167 39.9881566, 116.4026061 39.9876326, 116.4026704 39.9875253, 116.4026553 39.9874423, 116.4026107 39.9873597, 116.4024208 39.9872622)"
1230312390,1870737432,0,106996949,trunk_link,True,91.53877723789766,38.333333333333336,8.596685166689518,"LINESTRING (116.3896475 39.83086, 116.3885995 39.8306868)"
1273189321,1273189322,0,1156210144,trunk,True,448.86193731986737,76.73758865248227,21.05751565467326,"LINESTRING (116.2030067 39.8053164, 116.2029868 39.8054367, 116.2028414 39.806316, 116.202502 39.8083676, 116.2023625 39.8091948, 116.2023412 39.8093206)"
1273189322,606972610,0,1157371128,trunk,True,354.32680783655826,76.73758865248227,16.622577417545006,"LINESTRING (116.2023412 39.8093206, 116.2022993 39.8095371, 116.2022893 39.8095887, 116.2019079 39.8117805, 116.2018444 39.8121804, 116.2017968 39.8124795)"
1230361552,1230361209,0,107011123,trunk_link,True,69.89330870884145,38.333333333333336,6.563893339612934,"LINESTRING (116.3021895 39.8293952, 116.3013979 39.829555)"
1230361552,9333108830,0,"[5168984, 996878596]",trunk,True,651.0150167689181,76.73758865248227,30.541148106460522,"LINESTRING (116.3021895 39.8293952, 116.2961134 39.829382, 116.2952941 39.8294002, 116.2945663 39.8294133)"
1230312403,1230312215,0,106996972,trunk_link,True,83.51338204691903,38.333333333333336,7.842995879188917,"LINESTRING (116.3763 39.8300107, 116.377247 39.8301983)"
2476520404,2578148688,0,1131906190,trunk,True,71.3839200152384,76.73758865248227,3.348842680197321,"LINESTRING (116.3406371 39.8511626, 116.3407042 39.8518025)"
2476520405,1207046882,0,33680885,trunk,True,415.55257281942886,76.73758865248227,19.49486931267487,"LINESTRING (116.3427983 39.8694396, 116.3430471 39.8711545, 116.343229 39.8726797, 116.3432763 39.8731584)"
1719120854,1719120996,0,"[159810642, 159810635, 159810638]",trunk_link,True,192.81741787637677,38.333333333333336,18.108070548390163,"LINESTRING (116.2776926 39.8635591, 116.2776951 39.8637237, 116.2776798 39.864004, 116.2776514 39.8642457, 116.2776164 39.8644504, 116.2775793 39.8646417, 116.2775268 39.8648834, 116.2774459 39.8650848, 116.2773732 39.865267)"
